match_id,date,format,team,opponent,venue,player,runs,balls,out,overs,runs_conceded,wickets,innings,position,fantasy_points,team_extras
SRHTestvsPBKS_20260720_172412,,IPL,SRHTest,PBKS,Jaipur,Arzan Nagwaswalla,0,0,No,4,35,1,1,11,25,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Shubman Gill,15,15,Yes,0,0,0,2,1,19,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Ishan Kishan,37,27,Yes,0,0,0,2,2,43,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Tilak Varma,34,24,No,0,0,0,2,3,45,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Rajat Patidar,31,23,Yes,0,0,0,2,4,37,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Bhanu Pania,42,30,Yes,0,0,0,2,5,48,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Manisankar Murasingh,0,1,Yes,2,17,0,2,6,0,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Gurinder Singh,6,4,No,4,26,3,2,7,89,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,KM Asif,0,0,No,3,29,0,2,8,0,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Prabath Jayasuriya,0,0,No,4,35,1,2,9,25,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Shiran Fernando,0,0,No,3,41,1,2,10,25,
SRHTestvsPBKS_20260720_172412,,IPL,PBKS,SRHTest,Jaipur,Praveen Jayawickrama,0,0,No,4,23,1,2,11,29,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Virat Singh,42,33,Yes,0,0,0,1,1,48,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Ryan Rickelton,10,6,Yes,0,0,0,1,2,16,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Kumar Kushagra,25,17,Yes,0,0,0,1,3,31,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Jacob Bethell,0,3,Yes,0,0,0,1,4,0,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,KL Rahul,60,34,No,0,0,0,1,5,76,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Washington Sundar,1,4,Yes,1,6,1,1,6,28,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Harsh Dubey,13,14,Yes,2,12,2,1,7,67,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Akeal Hosein,9,7,No,3,16,2,1,8,69,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Jacob Duffy,0,0,No,4,22,0,1,9,4,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Kuldeep Yadav,0,0,No,1,7,1,1,10,25,
DCvsPBKS_20260720_180700,,IPL,DC,PBKS,Delhi,Ashok Sharma,4,3,Yes,4,25,1,1,11,37,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Shubman Gill,7,7,Yes,0,0,0,2,1,11,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Ishan Kishan,10,14,Yes,0,0,0,2,2,10,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Tilak Varma,3,4,Yes,0,0,0,2,3,3,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Rajat Patidar,4,5,Yes,0,0,0,2,4,6,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Bhanu Pania,7,7,Yes,0,0,0,2,5,11,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Manisankar Murasingh,0,1,Yes,3,28,0,2,6,0,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Gurinder Singh,8,8,Yes,4,26,1,2,7,39,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Amila Aponso,25,20,No,3,28,1,2,8,61,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Prabath Jayasuriya,7,7,Yes,2,21,0,2,9,11,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Shiran Fernando,6,6,Yes,4,40,2,2,10,60,
DCvsPBKS_20260720_180700,,IPL,PBKS,DC,Delhi,Praveen Jayawickrama,8,8,Yes,4,26,3,2,11,89,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Vaibhav Suryavanshi,77,40,Yes,0,0,0,1,1,88,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Sai Sudharsan,58,34,Yes,0,0,0,1,2,69,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Yashasvi Jaiswal,18,11,Yes,0,0,0,1,3,24,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Yashvardhan Dalal,24,15,Yes,0,0,0,1,4,30,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Nitish Rana,1,4,Yes,2,14,0,1,5,1,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,James Rew,6,5,Yes,0,0,0,1,6,12,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Will Jacks,12,7,No,3,36,0,1,7,18,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Malinda Pushpakumara,0,0,No,4,28,4,1,8,125,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Harpreet Brar,0,0,No,4,39,3,1,9,75,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,Wanindu Hasaranga,4,6,No,4,32,2,1,10,54,
RRvsSRH_20260720_181042,,IPL,RR,SRH,Jaipur,CV Stephen,0,0,No,3,20,0,1,11,2,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Abhishek Sharma,36,22,Yes,0,0,0,2,1,42,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Rahul Tripathi,5,7,Yes,0,0,0,2,2,5,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Pathum Nissanka,15,12,Yes,0,0,0,2,3,21,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Lalit Yadav,32,25,Yes,0,0,0,2,4,38,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Riyan Parag,15,11,Yes,1,9,0,2,5,21,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Urvil Patel,0,1,Yes,0,0,0,2,6,0,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Sam Curran,28,20,Yes,4,41,2,2,7,84,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Kamindu Mendis,22,10,Yes,3,41,1,2,8,53,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Sahan Arachchige,7,5,No,4,39,1,2,9,38,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Dushan Hemantha,0,1,Yes,4,47,1,2,10,25,
RRvsSRH_20260720_181042,,IPL,SRH,RR,Jaipur,Arzan Nagwaswalla,7,6,No,4,26,0,2,11,13,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Shubman Gill,27,19,Yes,0,0,0,1,1,33,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Ishan Kishan,77,51,Yes,0,0,0,1,2,88,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Tilak Varma,9,6,Yes,0,0,0,1,3,15,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Rajat Patidar,25,12,No,0,0,0,1,4,31,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Bhanu Pania,0,0,No,0,0,0,1,5,0,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Manisankar Murasingh,0,0,No,4,35,2,1,6,50,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Gurinder Singh,0,0,No,4,40,0,1,7,0,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Heinrich Klaasen,83,38,No,0,0,0,1,8,99,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Prabath Jayasuriya,0,0,No,4,38,2,1,9,50,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Shiran Fernando,0,0,No,4,32,2,1,10,50,
PBKSvsRR_20260720_183259,,IPL,PBKS,RR,Mohali,Praveen Jayawickrama,0,0,No,4,34,1,1,11,25,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Vaibhav Suryavanshi,10,7,Yes,0,0,0,2,1,16,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Sai Sudharsan,1,2,Yes,0,0,0,2,2,1,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Yashasvi Jaiswal,90,57,Yes,0,0,0,2,3,101,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Yashvardhan Dalal,24,19,Yes,0,0,0,2,4,30,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Nitish Rana,3,4,Yes,2,16,0,2,5,3,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,James Rew,9,11,Yes,0,0,0,2,6,11,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Will Jacks,22,9,No,2,22,0,2,7,28,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Malinda Pushpakumara,13,15,Yes,4,43,0,2,8,15,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Harpreet Brar,1,1,No,4,54,1,2,9,30,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,Wanindu Hasaranga,0,0,No,4,50,0,2,10,0,
PBKSvsRR_20260720_183259,,IPL,RR,PBKS,Mohali,CV Stephen,0,0,No,4,45,2,2,11,50,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,David Warner,9,9,Yes,0,0,0,1,1,13,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Venkatesh Iyer,16,14,Yes,0,0,0,1,2,20,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Tristan Stubbs,15,12,Yes,0,0,0,1,3,21,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Kartik Sharma,36,25,Yes,0,0,0,1,4,42,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Suryansh Shedge,14,9,Yes,0,0,0,1,5,20,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Salil Arora,10,8,Yes,0,0,0,1,6,16,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Axar Patel,6,8,Yes,4,32,1,1,7,31,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Rashid Khan,23,16,Yes,4,29,1,1,8,54,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Prince Yadav,15,11,Yes,4,31,0,1,9,21,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Mohammed Shami,2,2,Yes,4,34,2,1,10,56,
LSGvsKKR_20260720_205058,,IPL,LSG,KKR,Eden,Binura Fernando,7,3,No,4,29,1,1,11,38,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Phil Salt,20,16,Yes,0,0,0,2,1,26,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Prabhsimran Singh,33,23,Yes,0,0,0,2,2,39,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Devdutt Padikkal,35,25,Yes,0,0,0,2,3,41,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Finn Allen,27,25,Yes,0,0,0,2,4,31,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Suryakumar Yadav,27,20,No,0,0,0,2,5,38,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Rinku Singh,3,5,Yes,0,0,0,2,6,3,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Ben Stokes,0,0,No,4,26,2,2,7,52,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Krunal Pandya,6,7,No,4,31,1,2,8,33,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Jaydev Unadkat,0,0,No,4,28,2,2,9,50,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Suyash Sharma,0,0,No,4,36,2,2,10,50,
LSGvsKKR_20260720_205058,,IPL,KKR,LSG,Eden,Varun Chakravarthy,0,0,No,4,34,2,2,11,50,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Abhishek Sharma,48,28,Yes,0,0,0,1,1,54,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Pathum Nissanka,107,57,Yes,0,0,0,1,2,128,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Lalit Yadav,2,3,Yes,0,0,0,1,3,2,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Sam Curran,4,2,Yes,1,10,0,1,4,10,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Rahul Tripathi,6,4,Yes,0,0,0,1,5,12,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Rishabh Pant,12,12,Yes,0,0,0,1,6,16,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Sahan Arachchige,2,3,Yes,4,33,1,1,7,27,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Arzan Nagwaswalla,2,3,No,4,41,1,1,8,27,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Kagiso Rabada,0,1,Yes,4,44,3,1,9,75,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Dushan Hemantha,3,3,Yes,4,31,3,1,10,82,
SRHvsGT_20260720_214906,,IPL,SRH,GT,Hyderabad,Ishant Sharma,3,5,Yes,3,28,2,1,11,53,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Glenn Phillips,27,20,Yes,2,21,1,2,1,58,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Ravindra Jadeja,15,16,Yes,2,21,2,2,2,67,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Kunal Chandela,1,3,Yes,0,0,0,2,3,1,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Sam Hain,12,9,Yes,0,0,0,2,4,18,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Jos Buttler,57,33,Yes,0,0,0,2,5,68,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Rohit Sharma,32,20,Yes,0,0,0,2,6,38,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Vishen Halambage,32,11,Yes,4,26,1,2,7,65,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Hardik Pandya,0,1,Yes,4,37,1,2,8,25,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Ramandeep Singh,6,3,No,0,0,0,2,9,12,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Pat Cummins,0,1,Yes,4,44,2,2,10,50,
SRHvsGT_20260720_214906,,IPL,GT,SRH,Hyderabad,Bhuvneshwar Kumar,4,2,Yes,4,44,3,2,11,85,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,KL Rahul,44,27,Yes,0,0,0,1,1,50,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Ryan Rickelton,7,7,Yes,0,0,0,1,2,11,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Virat Singh,10,10,Yes,0,0,0,1,3,14,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Washington Sundar,1,3,Yes,1,9,0,1,4,1,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Dewald Brevis,14,11,Yes,0,0,0,1,5,20,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,David Miller,45,30,Yes,0,0,0,1,6,51,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Akeal Hosein,0,1,Yes,4,32,1,1,7,25,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Harsh Dubey,30,21,Yes,3,21,2,1,8,86,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Ashok Sharma,1,2,No,4,32,1,1,9,26,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Arshdeep Singh,0,1,Yes,4,41,0,1,10,0,
DCvsMI_20260720_230113,,IPL,DC,MI,Wankhede,Kuldeep Yadav,2,2,Yes,2,24,1,1,11,31,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Smaran Ravichandra,43,30,Yes,0,0,0,2,1,49,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Quinton de Kock,6,5,Yes,0,0,0,2,2,12,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Jordan Cox,69,49,No,0,0,0,2,3,85,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Prithvi Shaw,11,8,Yes,0,0,0,2,4,17,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Sarfaraz Khan,2,3,Yes,0,0,0,2,5,2,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Kranthi Kumar,4,5,Yes,4,23,2,2,6,60,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Shivam Dube,18,7,No,0,0,0,2,7,24,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Nitish Kumar Reddy,0,0,No,4,31,1,2,8,25,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Mridul Surroch,0,0,No,4,34,0,2,9,0,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Lungi Ngidi,0,0,No,4,34,3,2,10,75,
DCvsMI_20260720_230113,,IPL,MI,DC,Wankhede,Jasprit Bumrah,0,0,No,3,34,2,2,11,50,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Ayush Mhatre,1,2,Yes,0,0,0,1,1,1,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Mukul Choudhary,62,44,Yes,0,0,0,1,2,73,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Ruturaj Gaikwad,29,27,Yes,0,0,0,1,3,33,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Sanju Samson,22,19,Yes,0,0,0,1,4,26,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Bevon Jacobs,27,18,No,0,0,0,1,5,38,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Sairaj Patil,6,4,Yes,1,8,0,1,6,12,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Shahbaz Ahmed,14,7,No,4,28,0,1,7,20,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Mitchell Starc,0,0,No,4,44,2,1,8,50,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Nathan Ellis,0,0,No,3,33,0,1,9,0,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Anshul Kamboj,0,0,No,4,25,1,1,10,27,
CSKvsLSG_20260721_001454,,IPL,CSK,LSG,Ekana,Adam Zampa,0,0,No,4,31,1,1,11,25,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Mitchell Marsh,4,4,Yes,1,8,0,2,1,8,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Venkatesh Iyer,30,27,Yes,0,0,0,2,2,34,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Tristan Stubbs,31,24,No,0,0,0,2,3,42,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Kartik Sharma,22,24,Yes,0,0,0,2,4,24,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Suryansh Shedge,0,3,Yes,0,0,0,2,5,0,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Salil Arora,61,33,No,0,0,0,2,6,77,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Axar Patel,0,0,No,4,25,1,2,7,27,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Sunil Narine,15,6,Yes,4,36,1,2,8,46,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Rashid Khan,0,0,No,4,33,2,2,9,50,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Prince Yadav,0,0,No,4,36,1,2,10,25,
CSKvsLSG_20260721_001454,,IPL,LSG,CSK,Ekana,Mohammed Shami,0,0,No,3,28,0,2,11,0,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Virat Kohli,11,10,Yes,0,0,0,1,1,15,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Ruchit Ahir,0,1,Yes,0,0,0,1,2,0,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Shreyas Iyer,89,47,Yes,0,0,0,1,3,100,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Harry Brook,11,7,Yes,0,0,0,1,4,17,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Karan Lal,55,37,No,0,0,0,1,5,71,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Dian Forrester,28,15,Yes,4,32,1,1,6,59,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Sanvir Singh,0,2,Yes,0,0,0,1,7,0,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Tharindu Rathnanayake,0,1,Yes,4,32,0,1,8,0,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Ravi Bishnoi,0,0,No,4,45,1,1,9,25,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Josh Hazlewood,0,1,No,4,41,3,1,10,75,
RCBvsMI_20260721_121440,,IPL,RCB,MI,Chinnaswamy,Chetan Sakariya,0,0,No,4,49,1,1,11,25,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Smaran Ravichandra,31,26,Yes,0,0,0,2,1,35,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Quinton de Kock,51,38,Yes,0,0,0,2,2,62,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Jordan Cox,13,13,Yes,0,0,0,2,3,17,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Prithvi Shaw,5,7,Yes,0,0,0,2,4,5,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Sarfaraz Khan,52,19,Yes,0,0,0,2,5,63,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Kranthi Kumar,19,7,No,4,32,1,2,6,50,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Shivam Dube,13,7,Yes,0,0,0,2,7,19,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Nitish Kumar Reddy,4,2,No,4,44,0,2,8,10,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Mridul Surroch,7,3,Yes,4,33,0,2,9,13,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Lungi Ngidi,0,0,No,4,37,1,2,10,25,
RCBvsMI_20260721_121440,,IPL,MI,RCB,Chinnaswamy,Jasprit Bumrah,0,0,No,4,51,4,2,11,125,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,KL Rahul,62,33,Yes,0,0,0,1,1,73,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Ryan Rickelton,115,46,Yes,0,0,0,1,2,136,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Virat Singh,39,26,Yes,0,0,0,1,3,45,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Jacob Bethell,17,7,Yes,0,0,0,1,4,23,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Dewald Brevis,4,2,Yes,0,0,0,1,5,10,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Washington Sundar,10,3,No,3,33,0,1,6,16,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Jacob Duffy,1,1,No,4,38,0,1,7,5,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Harsh Dubey,0,1,Yes,3,32,1,1,8,25,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Ashok Sharma,0,1,Yes,4,41,1,1,9,25,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Arshdeep Singh,0,0,No,4,45,2,1,10,50,
DCvsRCB_20260721_125420,,IPL,DC,RCB,Chinnaswamy,Kuldeep Yadav,0,0,No,2,36,0,1,11,0,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Virat Kohli,102,50,No,0,0,0,2,1,128,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Ruchit Ahir,7,6,Yes,0,0,0,2,2,11,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Shreyas Iyer,6,7,Yes,0,0,0,2,3,8,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Harry Brook,88,48,Yes,0,0,0,2,4,99,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Karan Lal,6,3,Yes,1,14,1,2,5,37,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Dian Forrester,13,7,No,4,51,0,2,6,19,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Sanvir Singh,0,0,No,2,28,0,2,7,0,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Tharindu Rathnanayake,0,0,No,2,31,0,2,8,0,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Ravi Bishnoi,0,0,No,4,35,0,2,9,0,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Josh Hazlewood,0,0,No,4,53,2,2,10,50,
DCvsRCB_20260721_125420,,IPL,RCB,DC,Chinnaswamy,Chetan Sakariya,0,0,No,3,37,4,2,11,125,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,KL Rahul,37,21,Yes,0,0,0,1,1,43,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Ryan Rickelton,4,2,Yes,0,0,0,1,2,10,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Virat Singh,82,58,No,0,0,0,1,3,98,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Jacob Bethell,9,6,Yes,0,0,0,1,4,15,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Dewald Brevis,28,8,Yes,0,0,0,1,5,34,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Washington Sundar,15,9,Yes,2,21,2,1,6,71,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Akeal Hosein,9,10,Yes,3,23,4,1,7,136,
DCvsCSK_20260721_154936,,IPL,DC,CSK,Chepauk,Harsh Dubey,0,1,Yes,1,3,1,1,8,31,
